@relation errorPredict

@attribute CGend real
@attribute agadir real
@attribute errorPercent real


@data
1,0.33,0.063416138
0,0.06,0.045489573
0,0.08,0.04924191
1,0.01,0.055347658
0,0.12,0.066598477
0,0.22,0.043333599
0,0.02,0.045243282
0,0.09,0.057813069
0,0.01,0.076431499
0,0.03,0.055395725
0,0.12,0.086018353
0,0.13,0.088429477
0,0.03,0.056543098
0,0.04,0.066034802
0,0.05,0.033846304
0,0.11,0.054948371
0,0.01,0.05934801
0,0.01,0.051179154
0,0.1,0.069765111
0,0.97,0.029614993
0,0.03,0.033389265
0,0.04,0.044739438
0,0.05,0.032830847
0,0.33,0.029830374
0,0.11,0.062632627
0,0.01,0.040063684
0,0.02,0.039020051
1,0.32,0.044644726
0,0,0.07873525
0,0.03,0.093815116
0,0,0.03608683
0,0.04,0.075056588
0,0.01,0.097921651
0,0.3,0.075060674
0,0.1,0.029964558
0,0.01,0.037999724
0,0.07,0.04494913
0,0.07,0.119331753
0,0.06,0.063181792
0,0.02,0.058769723
0,0.29,0.044414892
0,0.01,0.08203228
0,0.02,0.049531193
0,0.06,0.06310247
0,0.06,0.129654633
0,0.04,0.188930485
1,0.06,0.159261398
0,0.02,0.088304139
0,0.04,0.039819499
0,0.18,0.041499367
0,0.19,0.058563879
0,0.05,0.03567245
0,0.04,0.069152027
0,0.25,0.045230273
0,0.43,0.067898039
0,0.03,0.0587004
0,0.29,0.08084845
0,0.04,0.044303689
0,0.46,0.039121867
1,0.09,0.04322469
0,0.31,0.045556921
0,1.35,0.040910387
0,0.21,0.048443858
0,0.14,0.036541407
0,0.06,0.046103927
0,0.04,0.044203774
0,0.06,0.037352824
0,0.01,0.138659913
0,0.13,0.032017969
0,0.07,0.043356714
0,0.03,0.212043985
0,0.02,0.046436595
0,0.01,0.058676513
0,0.07,0.068493392
0,0.09,0.078430384
0,0.14,0.062186888
0,0.02,0.054282327
0,0.18,0.035800697
0,0.11,0.041363953
0,0.01,0.081401015
1,0.19,0.14899175
0,0.1,0.041433627
0,0.08,0.080357023
0,0.05,0.158159856
0,0.04,0.046627346
0,0.05,0.04049067
0,0.05,0.073024232
0,0.11,0.045199214
0,0.06,0.052046569
0,0.83,0.055220891
0,0.01,0.070605266
0,0.08,0.044173661
0,0.07,0.047106041
0,0.05,0.034146021
0,0.19,0.049909267
0,0.07,0.078349074
0,0.05,0.067477828
0,0.04,0.09724675
0,0.06,0.040016381
0,0.06,0.049670031
0,0.12,0.034861747
0,0.04,0.060838927
0,0.51,0.033971244
0,0.1,0.048191881
0,0.05,0.060753323
0,0,0.109220371
0,0.12,0.037437938
0,0.69,0.054704916
0,0.57,0.094901183
0,0.09,0.063759619
0,0.36,0.060846725
0,0.09,0.034898749
0,0,0.077202874
0,0.03,0.049250306
0,0.09,0.191861077
1,0.14,0.055103504
0,0.03,0.144100833
1,0.26,0.091256695
0,0.01,0.039792063
0,0.06,0.12263438
0,0,0.086687734
0,0.15,0.059074744
0,0.11,0.04240786
0,0.39,0.051783091
0,0.41,0.048123761
0,0.12,0.048988644
0,0.06,0.214756474
0,0.13,0.049903641
0,0,0.138154039
0,0.04,0.067191283
0,0.1,0.037526721
0,0.14,0.066344568
0,0.3,0.044152471
0,4.01,0.030590881
0,0.27,0.103405948
0,0.1,0.045626322
0,0.01,0.074189245
0,0.91,0.039548786
0,0.03,0.124240332
0,0,0.053847779
0,0.07,0.074146003
0,0.02,0.045974739
0,0.07,0.041534889
0,0.12,0.053934209
0,0,0.09110809
0,0.06,0.035045901
0,0.02,0.043169315
0,0.09,0.039824992
0,0,0.146011183
0,0.05,0.105838904
0,0.05,0.048372121
0,0,0.08148735
0,0,0.081174134
0,0.18,0.055444769
0,0.04,0.206887459
0,0.13,0.035952263
0,0.2,0.04727212
0,0.25,0.054879357
0,0,0.113280709
0,0,0.075786076
0,0.16,0.04134414
0,0.02,0.051944908
0,0.03,0.108039063
0,0.05,0.034392027
0,0.07,0.070338773
0,0.35,0.031660189
0,0.24,0.058821789
0,0.1,0.070230747
0,0.14,0.047860821
0,0.02,0.055853921
0,0.07,0.031709028
0,0.05,0.06008911
0,0.03,0.053281295
0,0.03,0.036671258
0,0.05,0.065408505
0,0.08,0.076601149
1,0.16,0.04466845
0,0.19,0.05368431
0,0.02,0.068652705
0,0.04,0.059129932
0,0.09,0.034799918
0,0.04,0.05258159
0,0.26,0.046463964
0,0.07,0.037554643
0,0.21,0.077676799
0,0.01,0.15386958
0,0.03,0.109012973
0,0.01,0.179242151
0,0.13,0.040612618
0,0.18,0.086918851
1,0.05,0.105278403
0,0.14,0.040088607
0,0.32,0.075612706
0,0.03,0.09367861
0,0.01,0.0901549
0,0.11,0.04513705
0,0.02,0.083542283
0,0.69,0.039693903
0,0.66,0.035277964
0,0.05,0.051166133
0,0,0.076782171
0,0.03,0.146401611
0,0.08,0.051155818
0,0.03,0.188177193
1,0.97,0.048183264
0,0.03,0.069310078
0,0.05,0.125590591
0,0.04,0.063364797
0,0.52,0.06377281
0,0,0.21334045
0,0.05,0.063801373
1,0.08,0.043062915
0,0.29,0.05658514
0,0.32,0.109096577
0,0.02,0.094810609
0,0.02,0.12791825
0,0.09,0.041880643
0,0.12,0.046133846
0,0.14,0.048505764
0,0.1,0.099907225
0,0.07,0.05423191
0,0.21,0.065107494
0,0.19,0.05249631
0,0.01,0.134359752
0,0.27,0.061462587
1,0.02,0.058116462
0,0.26,0.071734807
0,0.05,0.049284231
0,0.1,0.124944604
0,0.27,0.079546679
1,0.06,0.153067725
0,0.11,0.031407195
0,0.01,0.043180188
0,0,0.049000338
0,0.34,0.038427568
1,0.09,0.039241117
0,0.01,0.060190456
0,0.19,0.037469282
0,0.06,0.053853683
0,0.04,0.121030368
0,0.01,0.043108917
0,0,0.053996452
1,0,0.107333346
0,0.66,0.054330976
0,0.11,0.152970286
0,0.13,0.045422945
0,0.02,0.040229687
0,0.08,0.068015777
0,0.08,0.039524431
0,0.41,0.03556408
0,0.04,0.069842517
0,0.17,0.177620877
0,0.3,0.054680501
0,0.1,0.073343912
0,0.55,0.040025245
0,0.11,0.088194813
0,0.79,0.055991516
0,0.03,0.035904162
0,0.35,0.05954387
0,0.12,0.066981972
0,0.14,0.124442219
0,0.03,0.071959362
0,0.04,0.039673443
0,0.03,0.050226773
0,0.52,0.045685307
0,0.03,0.041061873
0,0.23,0.044694621
0,0.03,0.034605457
0,0.15,0.109587051
0,0.39,0.038772228
0,0.17,0.048168496
0,0.29,0.100218876
0,0.02,0.031871754
0,0,0.073666324
0,0.01,0.050047088
0,0.19,0.035832971
1,0.06,0.031807396
0,0.16,0.048148602
0,0.08,0.063745635
0,0.16,0.074532647
0,0.08,0.097805645
0,0,0.09012578
0,0.1,0.119887875
0,0.19,0.031938875
0,0.1,0.089560419
0,0.05,0.050324606
0,0.12,0.03467457
0,0.03,0.050470263
0,0.07,0.035194505
0,0.01,0.084121225
0,0.1,0.037462178
0,0.07,0.061528295
0,0.19,0.043959243
0,0.36,0.093388661
0,0.04,0.040562566
0,0.06,0.070110483
0,0.14,0.045289145
0,0.82,0.045523961
1,0.35,0.063928871
0,0.16,0.066426056
0,0,0.077448217
0,0.03,0.063689347
0,0.13,0.043550563
0,0.36,0.120737232
0,0.05,0.07301298
0,0.01,0.037583173
0,0.11,0.051030026
0,0.34,0.0452582
0,0,0.068814297
0,0.07,0.053112656
0,0.11,0.045501591
0,0.02,0.159550742
0,0.02,0.073048784
0,0.06,0.061305154
0,0.08,0.035431036
0,0.05,0.037403273
0,0.03,0.036194478
0,0.84,0.038488752
0,0.49,0.046738827
0,0.44,0.060821651
1,0.03,0.06518914
0,0.17,0.039833401
0,0.01,0.088189474
0,0.11,0.052419279
0,0.4,0.064337854
0,0.05,0.092541935
0,0.01,0.106143944
0,0.07,0.062347679
0,0.1,0.123400532
0,0.15,0.059480792
0,0.66,0.098023604
0,0.18,0.053532603
0,0.02,0.05969205
0,0.01,0.100347025
1,0.02,0.051730397
0,0.03,0.03851651
0,0.14,0.05062529
0,0.03,0.056883676
1,0.06,0.063159317
0,0.01,0.041832224
0,0.01,0.22123205
0,0.12,0.041965506
0,0.2,0.042882477
0,0,0.10254489
0,0.18,0.037185393
0,0.26,0.037551505
0,0.06,0.043308605
0,0.26,0.04783863
0,0.1,0.032798502
0,0.23,0.114060287
0,0.06,0.057186073
0,0.01,0.171402609
0,0.04,0.080141426
0,0.07,0.040076408
0,0.03,0.109252143
0,0.1,0.050231273
0,0.03,0.057086614
0,0.02,0.046649179
0,0.16,0.081648237
0,0.06,0.046312536
0,0.07,0.064558992
0,0.08,0.086387863
0,0.04,0.055850133
0,0.08,0.111604121
1,0.22,0.041222265
0,0.27,0.06293483
0,0.02,0.052233931
0,0.18,0.200280516
0,0.11,0.048317928
0,0.03,0.166074543
0,0.03,0.122156381
0,0.23,0.062839732
0,0.37,0.086268013
0,0.13,0.076203796
0,0.32,0.089232371
1,0.09,0.086956744
0,0.02,0.085541363
0,0.1,0.043863312
0,0.15,0.067501646
0,0.14,0.05574071
0,0.2,0.070187155
0,0.11,0.070120244
0,0,0.06298636
0,0.03,0.065158669
0,0.08,0.133120547
0,0.08,0.041458167
0,1.03,0.042077496
0,0.12,0.054260652
0,0.15,0.067450862
0,0.22,0.047068894
0,0.24,0.045502352
0,0.03,0.078811131
0,0.19,0.081323377
0,0.05,0.070237723
0,0.34,0.10332465
0,0.03,0.047212795
0,0.02,0.079043845
0,0.08,0.041540789
1,0.09,0.244827122
0,0.06,0.074079853
0,0.24,0.047644793
0,0.06,0.103418397
0,0.46,0.04033341
0,0.03,0.062582697
0,0.03,0.093987822
0,0.07,0.082870469
0,0.25,0.068447172
0,0.11,0.052897083
0,0.05,0.084974771
0,0.03,0.133732871
0,0.4,0.040306624
0,0.31,0.056290239
0,0.08,0.074431074
0,0,0.154456664
0,0.01,0.099515666
0,0.13,0.05206975
0,0.4,0.046775661
0,0.02,0.093135135
0,0.06,0.045167631
0,0.01,0.100669553
0,0.1,0.049828209
0,0.02,0.100971774
0,0.64,0.034884287
0,0.03,0.253057252
0,0.19,0.053635859
0,0,0.043547114
0,0.2,0.049908114
0,0.02,0.08055449
0,0.07,0.06845309
1,0.01,0.117289195
0,0.26,0.045248536
0,0.02,0.085373099
0,0,0.136607901
0,0.08,0.059550608
0,0.19,0.074975226
0,0.5,0.059366292
0,0.13,0.049552654
0,0.31,0.034889361
0,0.01,0.157182638
0,0.06,0.043317006
0,0.06,0.151797123
0,0.16,0.043433658
0,0.02,0.046652191
0,0.24,0.072930471
0,0.06,0.055807464
0,1.39,0.050632541
0,0.01,0.071631552
0,0.04,0.083531252
0,0.23,0.035825887
0,0.01,0.127996132
0,0.2,0.045294874
0,0.19,0.049362468
0,0.16,0.049945273
0,0.03,0.098969599
0,0.07,0.06539526
0,0.15,0.058962697
0,0.75,0.058609321
0,0.04,0.105544499
0,0.44,0.052794899
0,0.11,0.043421922
0,0.02,0.045578153
1,0.01,0.064907009
0,0.06,0.075850622
0,0.02,0.141151615
0,0.02,0.08531327
0,0.03,0.118258377
0,0.06,0.073534017
1,0.14,0.054144493
0,0.11,0.09227306
0,0.01,0.102633717
0,0,0.193809063
0,0.1,0.070320211
0,0.11,0.045968501
0,0.2,0.092215554
0,1.04,0.049745095
0,0.1,0.105292855
0,0.41,0.044313086
0,0.03,0.078236156
0,0,0.079540053
0,0.16,0.102501316
0,0.08,0.066638607
0,0.1,0.04059142
0,0.15,0.043613863
0,0.76,0.06025955
0,0.04,0.07048394
0,0.21,0.086161389
0,0,0.045616954
0,0.2,0.144510098
0,0.31,0.070806869
0,0.07,0.038877659
0,0.02,0.060103727
0,0.09,0.07294744
0,0.01,0.061224061
0,0.06,0.047641106
0,0.02,0.053686497
0,0.41,0.046881278
1,0.04,0.072189691
0,0.21,0.09223094
0,0.25,0.048321193
0,0.05,0.080142304
0,0.05,0.053215199
0,0.02,0.056608405
0,0.1,0.067903626
0,0.56,0.055836497
0,0.1,0.138577643
0,0.06,0.145545622
0,0,0.143023379
0,0.02,0.07321162
0,0.02,0.162786041
0,0.02,0.073583024
0,0.03,0.062978345
0,0.24,0.053166688
0,0.01,0.045131679
0,0.05,0.062424466
0,0.75,0.033986235
0,0.99,0.051081395
1,0.01,0.170039781
0,0.07,0.060537406
0,0.05,0.092728224
0,0.32,0.036841223
0,0.15,0.052936152
0,0.03,0.097925496
0,0.16,0.038826818
0,0.12,0.070864811
0,0.06,0.096259752
0,0.09,0.104451093
0,0.32,0.054060023
0,0.05,0.105752509
0,0.11,0.038774613
0,0.11,0.116902198
0,0.06,0.083761933
0,0.04,0.063486128
0,0.1,0.095447757
0,0.02,0.18659062
1,0.75,0.065269545
0,0.11,0.065655179
0,0.21,0.059196702
0,0,0.093120987
0,0.02,0.150520761
0,0.01,0.045603663
0,0,0.134613018
0,0.11,0.064519887
0,0.13,0.075567073
1,0.03,0.0605868
0,0.02,0.136946718
0,0,0.066691228
0,0.06,0.067539088
0,0.06,0.048896194
0,0.07,0.056393027
0,0.11,0.04728297
0,0.05,0.053654448
0,0.05,0.050233698
0,0.01,0.069952993
0,0.21,0.045663412
0,0,0.057376416
0,0.15,0.062302206
0,0.04,0.069058442
0,0.15,0.075563913
0,0.17,0.04068336
0,0.05,0.042509929
0,0.02,0.067632374
0,0.08,0.048356004
0,0.1,0.064226847
0,0.04,0.072784913
0,0.08,0.042275315
0,0.02,0.054369854
0,0.02,0.049826291
1,0.01,0.128056541
0,0.21,0.040125215
1,0.15,0.062213167
0,0.07,0.051645169
0,0.01,0.075958064
0,1.06,0.040465091
0,0.05,0.121906135
0,0.07,0.043950334
0,0.04,0.037592062
0,0.08,0.0577933
0,0.08,0.043237459
0,0.45,0.041849316
0,0.06,0.061721774
0,0.15,0.041020462
0,0.01,0.139747744
0,0.36,0.036446053
0,0.23,0.060965347
0,0.01,0.164293396
0,0.04,0.131382333
0,0.31,0.069387157
0,0.17,0.040612916
0,0.08,0.08399097
0,0.02,0.054384132
0,0.08,0.047726297
0,0.09,0.049638865
0,0.25,0.035925209
0,0.05,0.064085979
0,0.3,0.096694851
0,0.01,0.060799698
0,0.01,0.206108108
0,0.22,0.059050635
0,0,0.100857835
0,0.01,0.108922979
0,0.55,0.117716526
0,0.06,0.105527603
0,0.01,0.061252586
0,0.19,0.041852384
0,0.04,0.06876479
0,0.03,0.044461717
0,0.07,0.087500605
0,0.05,0.138474732
0,1.73,0.042860664
1,0.55,0.039500059
0,0.3,0.051286267
0,0.37,0.051251112
0,0.15,0.107408634
0,0.01,0.051631706
0,0.12,0.059825728
0,0.06,0.052316347
0,0.02,0.10797741
0,0.07,0.04637005
0,0.11,0.040169217
0,0,0.202857878
1,0.17,0.055503212
0,0.19,0.046655459
0,0.1,0.04461661
0,0.07,0.045020207
0,0.06,0.055118445
0,0.02,0.103857624
0,0.02,0.055388254
0,0.17,0.042708206
0,0.1,0.076434299
0,0.04,0.045736875
0,0.31,0.075888352
1,0.03,0.048711184
0,0.04,0.063718388
0,0,0.105319447
0,0.05,0.112053235
0,0.51,0.04383729
0,0.08,0.118966847
0,0.05,0.045338134
0,0.05,0.066812256
0,0.08,0.04505671
0,0.38,0.042869637
0,0,0.35063242
0,0.02,0.039379635
0,0.02,0.106075815
0,0.05,0.045230916
0,0.03,0.174248083
0,0.03,0.09835189
0,0.11,0.050158859
0,0.01,0.196178223
0,0.75,0.057767399
0,0.06,0.062504707
0,0.02,0.14000046
0,0.03,0.046445392
0,0.08,0.067975763
0,0.46,0.044935918
0,0.58,0.04780789
0,0.05,0.060535206
0,0.1,0.040358645
0,0.13,0.039165453
0,0.15,0.072089759
0,0.21,0.06464725
0,0,0.081822899
0,0.32,0.050505106
0,0.1,0.041003697
0,0.1,0.041321531
0,0.05,0.048629442
0,0.01,0.107309613
0,0.04,0.055885386
0,0,0.055415404
0,0.06,0.064272835
0,0.18,0.097710038
0,0.19,0.047219589
0,0.09,0.181470913
1,0,0.047417959
0,0,0.135464838
0,0.08,0.097029556
0,0.33,0.064512276
0,0.43,0.054392612
1,0.25,0.10176924
0,0.14,0.079383456
0,0.42,0.04460366
0,0.11,0.080724732
0,0.53,0.054414888
1,0.04,0.088208225
0,0.01,0.210335434
0,0.14,0.046508927
0,0.1,0.048802435
0,0.34,0.062749952
0,0.02,0.149571673
0,0.21,0.035680595
0,0.06,0.040785752
0,0.24,0.072720971
0,0.08,0.085617042
0,0.01,0.11129819
0,0.16,0.066707091
0,0.1,0.107853847
0,0.31,0.045559153
0,0.21,0.044109577
0,0.09,0.059136451
0,0.17,0.046600885
0,0.01,0.185985923
0,0.02,0.07501313
0,0.09,0.054239842
0,0.01,0.055089899
0,0.13,0.045736827
0,0,0.200137003
0,0.01,0.128122462
0,0.04,0.041856696
0,0.68,0.069360626
0,0.07,0.102049769
0,0.07,0.090607261
0,0.35,0.050913188
0,0,0.196382647
0,0.13,0.107038228
0,0.01,0.111028434
0,0,0.076198504
0,0.06,0.054036489
0,0.08,0.073488225
0,0.26,0.044596108
0,0.15,0.051648187
0,0.01,0.141960136
0,0.01,0.073558413
0,0,0.072210133
1,0.68,0.061451888
0,0.1,0.042429977
0,0.19,0.069960637
0,0.02,0.071367404
0,0.01,0.058381333
0,0.02,0.151743581
0,0.06,0.041768394
0,0.11,0.041388719
0,0.26,0.125522344
0,0.05,0.062821176
0,0.02,0.071408935
0,0.23,0.051333981
0,0.04,0.058865346
0,0.18,0.075834528
0,0.04,0.059432639
0,0.12,0.050469092
0,0,0.122083862
0,0.03,0.065844084
0,0.13,0.063940049
0,0.31,0.067401036
0,0.27,0.082444237
0,0.03,0.096433574
0,0.25,0.060383551
0,0.28,0.046679502
0,0.04,0.061266834
0,0.13,0.051835495
0,0.36,0.045722771
0,0.44,0.128063389
0,0.01,0.050179518
0,0.2,0.067733306
0,0.1,0.115557604
0,0.16,0.053158475
0,0.06,0.081064773
0,0.03,0.078304227
0,0.02,0.059007885
0,0.27,0.05240634
0,0.06,0.046464935
0,0.16,0.064944731
0,0.15,0.042806998
0,0.01,0.137853583
0,0.47,0.051852666
0,0.71,0.040663182
0,0.02,0.0602362
0,0.1,0.057709808
0,0.01,0.052226808
0,0.04,0.060327283
0,0,0.083347286
0,0.04,0.052837857
0,0.05,0.043097563
0,0.15,0.065102663
0,0.07,0.160242616
0,0.01,0.143145094
0,0.05,0.070307405
0,0.04,0.055135355
0,0.29,0.054393353
0,4.58,0.036505782
0,0.51,0.036693773
0,0.05,0.182532511
0,0.13,0.176902164
0,0.01,0.128852061
0,0,0.131188119
0,0.03,0.044481863
0,0.16,0.040662567
0,0.1,0.060128002
0,0.06,0.099475674
0,0,0.04523753
1,0.42,0.095821698
0,0.01,0.113745851
0,0.31,0.044298476
0,0.04,0.176309243
0,0.12,0.056273177
0,0.21,0.110409712
0,0,0.154053535
0,0.15,0.048101432
0,0.09,0.067289127
0,0.26,0.048723259
0,0.09,0.108148777
0,0.03,0.250599385
0,0.01,0.044432262
0,0.04,0.07443406
0,0.29,0.046874388
0,0.05,0.045974638
0,0.07,0.055302387
0,0.61,0.044444754
0,0.15,0.071341886
0,0.09,0.103896385
0,0.19,0.118694538
0,0.36,0.048861113
0,0.02,0.04680137
0,0.09,0.052800449
0,0.16,0.0412415
0,1.97,0.048073167
0,0.1,0.086977393
0,0.06,0.070796134
0,0.03,0.157492503
0,0.02,0.111600787
0,0.04,0.087207773
0,0.31,0.069697475
0,0.05,0.071473704
1,0.25,0.083433805
0,0.05,0.112809941
0,0,0.173404737
0,0.21,0.102803219
0,0.13,0.084645894
0,0.04,0.056123252
0,0.1,0.049110513
0,0.07,0.045542366
0,0.01,0.108348406
0,0.51,0.054013046
0,0.23,0.067446282
0,0.1,0.053294825
0,0.22,0.06983794
1,0.64,0.074024959
0,0.1,0.088381712
0,0.05,0.05464586
0,0.22,0.037656039
0,0.13,0.075485257
0,0.01,0.098711298
0,0.04,0.050507476
0,0.01,0.21356631
0,0.46,0.04700291
0,0.08,0.092038053
0,0.09,0.050131326
0,0.03,0.041239612
0,0.48,0.040019477
0,0.11,0.037771858
0,0.05,0.087677297
0,0.04,0.069204769
0,0.39,0.039745485
0,0.04,0.056908997
0,0.34,0.098176393
0,0.32,0.062107672
1,0.04,0.063740083
0,0.01,0.047221494
0,1.37,0.050050957
0,0.04,0.079449931
0,0.22,0.060968354
1,0.54,0.04263089
0,0.14,0.07667714
0,0.13,0.061593447
0,0.06,0.077116792
0,0.07,0.047885676
0,0.02,0.061758292
0,0.17,0.058510894
0,0,0.085404515
0,0.07,0.191106278
0,0.12,0.055618583
0,0.11,0.045041011
0,0.16,0.046671416
0,0.14,0.054471908
0,0.07,0.088883227
0,0.01,0.075052034
0,0.02,0.054740274
0,0.14,0.040486249
1,0.07,0.061029054
0,0.02,0.046179118
0,0.03,0.059433722
0,0.35,0.048223638
0,0.13,0.088616075
0,0.04,0.04648546
0,0.07,0.048653833
0,0.07,0.049770489
0,0.08,0.066586014
0,0.01,0.063682633
0,0.08,0.123347374
1,0,0.084946535
1,0.04,0.148721509
0,0.26,0.093690632
0,0.68,0.066672102
0,0.03,0.042790211
0,0.22,0.039498087
0,0.17,0.081942742
0,0.15,0.07735111
0,0.09,0.084942752
0,0.12,0.073297415
1,0,0.128456036
0,0.2,0.076531842
0,0.07,0.074191847
0,0.03,0.071636948
1,0.01,0.079127851
0,0.01,0.066027561
1,0.15,0.085017416
0,0.09,0.135269919
0,0.03,0.053714105
0,0.09,0.049819298
0,0.07,0.0495368
0,0.03,0.076161315
0,0.1,0.148594196
0,0.14,0.071017702
0,0.05,0.098487643
0,0,0.295643042
1,0.02,0.186412576
0,0.01,0.051598655
0,0.03,0.042366344
0,0.14,0.057511519
1,0.11,0.158399021
0,0.02,0.100036086
0,0.01,0.082174725
0,0,0.060411201
0,0.07,0.061828125
0,0.03,0.062120176
0,0.11,0.050479005
0,0.02,0.201425529
0,0.08,0.040236461
0,0.08,0.080679146
0,0.13,0.077675755
0,0.07,0.047693883
0,0.4,0.044811502
0,0.13,0.047723469
0,0,0.099844684
0,0.06,0.060593112
1,0.05,0.144389366
0,0.12,0.05553133
0,0.09,0.047179536
0,0.07,0.192056459
0,0.14,0.078021969
0,0.46,0.046496306
0,0.02,0.095628205
0,0.11,0.053437654
0,0.06,0.077305669
0,0.01,0.124361709
0,0.01,0.0835128
0,0.01,0.128941578
0,0.41,0.04984447
0,0.09,0.107188407
0,0.02,0.053016891
0,0.04,0.064843643
0,0.16,0.047804546
0,0.05,0.067933802
0,0.11,0.047020304
0,0.07,0.053498427
0,0.04,0.140054428
0,0.03,0.054693958
0,0.02,0.07868602
0,0.01,0.14641477
0,0.09,0.189405166
0,0.06,0.178015363
0,0.07,0.103911814
0,0.35,0.061015089
0,0.04,0.049901026
0,0.04,0.077325959
0,0.66,0.072313513
0,0.03,0.067813245
0,0.06,0.134491991
0,0.1,0.054275826
0,0.06,0.07722879
0,0.14,0.061714342
0,0.03,0.086867287
0,0.08,0.046320532
0,0.19,0.07403063
0,0.15,0.056987673
0,0.03,0.066733544
0,0.07,0.057213803
0,0.04,0.083896989
0,0.02,0.092268411
0,0.09,0.058376903
0,0.01,0.053947566
0,0.06,0.068560436
0,0.02,0.061533941
0,0.05,0.107683706
0,0.4,0.079784786
0,0.26,0.042410008
0,0.04,0.040424857
0,0.03,0.062489524
0,0.04,0.042503335
0,0.03,0.070623033
0,0.66,0.077464193
0,0.13,0.115395231
0,0.32,0.068697087
0,0.1,0.11862374
0,0.25,0.044670235
0,0.01,0.063557105
0,0.25,0.066457094
0,0.21,0.048130919
0,0.27,0.063331827
0,0.79,0.08483967
0,0.48,0.061401054
0,0,0.305621924
0,0.01,0.106371005
1,0.07,0.066358562
1,0.15,0.050005201
0,0.04,0.082114013
0,0.05,0.073726023
0,0.03,0.1428014
0,0.1,0.058223341
0,0.01,0.046506277
0,0.13,0.109068231
0,0.02,0.06257116
0,1.46,0.044313392
0,0.08,0.077993677
0,0,0.214787387
0,0.18,0.052885947
0,0.14,0.053353008
0,0.05,0.065182288
0,0.01,0.063689145
0,0.17,0.043984353
0,0.16,0.072508633
0,0.02,0.086310637
0,0.03,0.132857421
0,0.27,0.072191013
0,0.07,0.044258493
0,0.07,0.066599454
0,0.21,0.047771508
0,0.24,0.143557953
0,0.21,0.055215889
1,0.54,0.043483642
1,0.24,0.06275826
0,0.39,0.051469029
0,0.08,0.056822932
0,0.01,0.062679061
0,0.03,0.127969693
0,0.01,0.154754052
0,0.17,0.040954892
0,0.18,0.043378326
0,0.09,0.061009273
0,0.12,0.055091054
0,0.04,0.045799781
0,0.04,0.077235373
0,0,0.144390014
0,0.01,0.208635884
0,0.14,0.218341553
1,0.02,0.104213127
0,0.1,0.044394177
0,0.01,0.060889135
0,0.45,0.073779362
0,1.14,0.06268386
0,0.03,0.04900378
0,0.18,0.088953215
0,0,0.069999042
0,0.32,0.046622733
0,0.09,0.039517713
1,0.03,0.048481577
0,0,0.07454515
0,0.3,0.069611862
0,0.12,0.055375051
0,0.03,0.196642166
0,0.01,0.053787923
0,0.05,0.055861874
0,0.08,0.061714279
0,0.17,0.045402851
0,0.96,0.164513755
0,0.06,0.066978213
0,0.04,0.077308987
0,0.07,0.04824481
0,0.04,0.066299056
0,0.03,0.060664414
0,0.05,0.0480534
0,0.08,0.133560024
0,0.22,0.166062036
0,0.16,0.046902312
0,0.36,0.040018057
0,0.07,0.084264832
0,0,0.151649926
0,0.09,0.082054879
0,0.09,0.053420621
0,0,0.079935127
0,0.01,0.057283124
0,0.02,0.050687437
0,0,0.070740543
0,0.05,0.097011204
0,0.07,0.040028875
0,0.01,0.16314207
0,0.14,0.092483373
0,0.19,0.039794876
0,0.02,0.05095994
0,0.03,0.090891493
0,0.19,0.06093023
0,0.11,0.061975344
0,0.24,0.119661454
0,0.11,0.082487553
0,0.05,0.053021524
0,0.08,0.077605222
0,0.21,0.06595521
0,0,0.150355181
0,0.01,0.084868006
0,0.05,0.098081932
0,0.01,0.073222127
0,0.1,0.066163223
0,0.05,0.05557702
0,0.05,0.119809929
0,0.07,0.069127892
0,0.9,0.075077573
0,0.06,0.097882775
0,0,0.219166485
0,0.01,0.106724282
0,0.29,0.075990465
0,0.02,0.140180089
0,0.04,0.093899721
0,0.05,0.055089991
0,0.32,0.046477899
0,0.01,0.050702142
0,0.03,0.151093341
0,0.3,0.067347268
0,0.26,0.091239311
0,0.62,0.052944875
0,0.07,0.077425525
0,0.12,0.104218635
0,0.07,0.061848712
0,0.06,0.20974285
0,0.24,0.115561375
0,0.1,0.053720771
0,0.13,0.049668811
0,0.13,0.091219989
0,0.76,0.061748873
0,0.05,0.091590356
0,0.13,0.0422854
0,0.06,0.080602303
0,0.01,0.103823241
0,0.03,0.066139854
0,0.09,0.052674153
0,0.03,0.08346201
0,0,0.159863655
0,0.21,0.088767763
0,0.23,0.045477008
0,0.28,0.061765017
0,0,0.195987594
0,0.11,0.06713065
0,0.09,0.048078595
0,0,0.11102782
0,1.98,0.040713915
0,0,0.108813476
0,0.05,0.074507917
0,0.13,0.043473773
0,0.02,0.049851124
0,0.22,0.095454339
0,0.53,0.058110859
0,0.02,0.110033197
0,0.03,0.044963814
0,0.02,0.060700501
0,0.12,0.064503887
0,0.01,0.068197553
0,0.03,0.261526323
0,0,0.126770032
0,0.11,0.095680581
0,0.09,0.046925818
0,0.32,0.064119781
0,0.09,0.117296952
0,0.06,0.089959942
0,0.23,0.074621485
0,0.53,0.060257603
0,0.07,0.367128212
1,0.34,0.06023794
0,0.06,0.095011919
0,0.03,0.120475978
0,0.46,0.137627194
0,0.08,0.052179024
0,0.13,0.093111379
1,0.02,0.107122546
0,0.34,0.100601058
0,0.08,0.06850823
0,0.08,0.085914978
0,0.1,0.084991205
